datetime,quantity,temp,feels_like,pressure,humidity,wind_speed,wind_deg,rain,snow,clouds,is_public_holiday,is_school_holiday,is_holiday_period
2022-02-25 22:00:00,10352,4.37857,-0.307143,1019.86,75.1429,4.04286,180,0,0,62.1429,0,0,0
2022-02-25 23:00:00,9644,4.07714,-0.294286,1019.86,76.7143,3.61,182.857,0,0,55.8571,0,0,0
2022-02-26 00:00:00,9221,3.95571,-0.467143,1019.57,77.4286,3.68,190,0.0714286,0,54.4286,0,0,0
2022-02-26 01:00:00,8872,3.66286,-0.881429,1020,78.5714,3.84143,190,0.0214286,0,54.8571,0,0,0
2022-02-26 02:00:00,8781,3.31714,-1.06571,1019.71,79.4286,3.56143,200,0.102857,0,45.4286,0,0,0
2022-02-26 03:00:00,8872,3.12429,-1.30571,1019.43,80.8571,3.63857,155.714,0.09,0,48.4286,0,0,0
2022-02-26 04:00:00,9300,2.78,-1.78,1019.43,81.7143,3.78571,151.429,0.0328571,0,52.8571,0,0,0
2022-02-26 05:00:00,10186,2.55571,-1.63714,1019.86,83.2857,3.27143,214.286,0.0714286,0,61.5714,0,0,0
2022-02-26 06:00:00,11230,2.51429,-1.42571,1020,85.4286,2.96714,161.429,0,0,58.1429,0,0,0
2022-02-26 07:00:00,11436,2.46857,-1.93286,1020.14,86.4286,3.64143,187.143,0,0,61,0,0,0
2022-02-26 08:00:00,11554,3.35571,-0.717143,1020.71,88.8571,3.46286,187.143,0.128571,0,77.2857,0,0,0
2022-02-26 09:00:00,11470,4.58143,0.591429,1020.43,86.4286,3.54,165.714,0.128571,0,70,0,0,0
2022-02-26 10:00:00,11265,5.62429,1.13857,1020.43,78.8571,4.18286,168.571,0.128571,0,66.1429,0,0,0
2022-02-26 11:00:00,11151,6.58714,2.20714,1020.29,74,3.97,217.143,0.0928571,0,60,0,0,0
2022-02-26 12:00:00,10968,7.27143,1.88571,1020.29,67.2857,5.21714,202.857,0.128571,0,66.2857,0,0,0
2022-02-26 13:00:00,10700,7.67571,1.91429,1019.43,61.1429,5.57571,185.714,0.128571,0,55.7143,0,0,0
2022-02-26 14:00:00,10704,7.91,2.68286,1019.14,63,4.93143,178.571,0.144286,0,54.7143,0,0,0
2022-02-26 15:00:00,10567,7.94143,2.57571,1019,61.8571,5.12286,174.286,0.0185714,0,58.5714,0,0,0
2022-02-26 16:00:00,10652,7.56857,2.13857,1018.71,66.2857,5.33857,177.143,0.168571,0,54.2857,0,0,0
2022-02-26 17:00:00,11147,6.83857,1.85857,1019.29,70.1429,4.75714,180,0.162857,0,51.8571,0,0,0
2022-02-26 18:00:00,11712,6.13143,1.95429,1019,74.7143,3.67,177.143,0.0742857,0,37.8571,0,0,0
2022-02-26 19:00:00,11195,5.59,1.30714,1018.86,75.2857,3.81429,165.714,0.221429,0,34.7143,0,0,0
2022-02-26 20:00:00,10595,5.19429,0.96,1018.57,76.8571,3.73857,164.286,0.222857,0,40.1429,0,0,0
2022-02-26 21:00:00,10212,4.73571,0.511429,1018.57,79.7143,3.73857,167.143,0.192857,0,45,0,0,0
2022-02-26 22:00:00,10386,4.27571,-0.357143,1018.86,80.8571,4.25143,181.429,0.127143,0,50.4286,0,0,0
2022-02-26 23:00:00,9777,3.71857,-0.494286,1018.71,80.8571,3.52,185.714,0.0885714,0,38.4286,0,0,0
2022-02-27 00:00:00,9349,3.42429,-0.885714,1018.14,82.8571,3.66286,180,0.0514286,0,37.8571,0,0,0
2022-02-27 01:00:00,8952,3.11143,-1.21143,1018.43,84.4286,3.66286,184.286,0,0,42.7143,0,0,0
2022-02-27 02:00:00,8849,2.99143,-1.52286,1018.14,82.4286,3.80571,188.571,0,0,39.1429,0,0,0
2022-02-27 03:00:00,8772,2.82286,-1.37571,1017.86,82.2857,3.30143,182.857,0,0,37.8571,0,0,0
2022-02-27 04:00:00,9010,2.40143,-2.17571,1017.29,78.4286,3.58714,150,0,0,37.1429,0,0,0
2022-02-27 05:00:00,9757,2.27429,-2.10571,1017.29,83.1429,3.44429,142.857,0,0,52.5714,0,0,0
2022-02-27 06:00:00,10615,2.07571,-2.60714,1017.14,82.1429,3.81143,144.286,0,0,52.8571,0,0,0
2022-02-27 07:00:00,10842,2.09143,-2.82143,1017,78.8571,4.02,148.571,0.0714286,0,53.8571,0,0,0
2022-02-27 08:00:00,11158,2.98857,-1.41714,1017.29,78.2857,3.44857,150,0.142857,0,52.4286,0,0,0
2022-02-27 09:00:00,11329,4.12714,-0.671429,1016.29,72.8571,4.02,147.143,0.142857,0,57.2857,0,0,0
2022-02-27 10:00:00,11301,5.00143,-0.447143,1016,67.1429,4.88,154.286,0.285714,0,57.8571,0,0,0
2022-02-27 11:00:00,11273,5.69857,0.148571,1015.43,62.4286,4.94857,188.571,0.285714,0,70.4286,0,0,0
2022-02-27 12:00:00,11043,6.31571,1.03143,1014.86,60.1429,4.59,177.143,0.0471429,0,70,0,0,0
2022-02-27 13:00:00,10754,6.68571,1.60857,1014.43,62.2857,4.45143,175.714,0.151429,0,68.8571,0,0,0
2022-02-27 14:00:00,10733,6.67429,1.52571,1014.29,62.5714,4.59571,164.286,0.304286,0,66.1429,0,0,0
2022-02-27 15:00:00,10654,6.31714,1.09857,1014.43,64.1429,4.66714,222.857,0.368571,0,59.7143,0,0,0
2022-02-27 16:00:00,10662,6.22857,0.978571,1014.43,63,4.66714,215.714,0.0385714,0,45.1429,0,0,0
2022-02-27 17:00:00,11124,5.64,0.554286,1015.29,65.2857,4.46571,214.286,0.0985714,0,37.4286,0,0,0
2022-02-27 18:00:00,11616,4.78571,0.0885714,1015.29,67.8571,3.89429,212.857,0.0785714,0,34.4286,0,0,0
2022-02-27 19:00:00,11072,3.99714,-0.414286,1015.86,70.5714,3.45143,161.429,0,0,39.7143,0,0,0
2022-02-27 20:00:00,10394,3.36286,-1.41857,1016.29,71.5714,3.87714,201.429,0,0,36.5714,0,0,0
2022-02-27 21:00:00,10079,2.80143,-1.52,1016.57,73.1429,3.16143,204.286,0,0,28.7143,0,0,0
2022-02-27 22:00:00,10186,2.33,-2.04857,1016.86,75.4286,3.23286,194.286,0.02,0,28.2857,0,0,0
2022-02-27 23:00:00,9675,2.11571,-2.31571,1016.71,78,3.36143,205.714,0.0157143,0,39.2857,0,0,0
2022-02-28 00:00:00,9217,1.76,-3.04429,1016.43,78.8571,3.85571,192.714,0,0,22,0,1,1
2022-02-28 01:00:00,8927,1.55571,-3.42,1016.57,78.5714,4.05429,197.429,0,0,24,0,1,1
2022-02-28 02:00:00,8721,1.30286,-3.81714,1016.29,78.8571,4.20857,194.571,0,0,34.1429,0,1,1
2022-02-28 03:00:00,8658,1.07714,-4.13857,1016.43,80.2857,4.35143,191.714,0,0,38.5714,0,1,1
2022-02-28 04:00:00,8833,0.928571,-4.15857,1016.43,80.7143,4.15429,191.571,0,0,32.5714,0,1,1
2022-02-28 05:00:00,9539,0.707143,-4.91714,1016.43,80.5714,4.88571,141.714,0,0,42.7143,0,1,1
2022-02-28 06:00:00,10241,0.731429,-4.64,1016.29,80,4.51571,141.714,0,0,44.8571,0,1,1
2022-02-28 07:00:00,10324,0.928571,-4.57429,1016.43,78.5714,4.71286,139.857,0,0,54.4286,0,1,1
2022-02-28 08:00:00,10622,1.96571,-3.23714,1016.86,76.2857,4.40714,139.143,0,0,56.8571,0,1,1
2022-02-28 09:00:00,10639,2.96143,-2.00571,1017.14,75,4.23857,137.143,0,0,54.2857,0,1,1
2022-02-28 10:00:00,10583,4.12286,-1.61429,1016.86,69.7143,5.39857,137.143,0,0,51.2857,0,1,1
2022-02-28 11:00:00,10520,5.32571,-0.637143,1016.57,64.2857,5.76143,140,0,0,62.5714,0,1,1
2022-02-28 12:00:00,10458,6.32286,0.338571,1016,59.1429,5.76143,152.857,0,0,60.1429,0,1,1
2022-02-28 13:00:00,10236,6.64286,0.162857,1015,58.5714,6.48857,147.143,0.0157143,0,60.5714,0,1,1
2022-02-28 14:00:00,10179,6.66857,0.545714,1014.43,59,5.97714,144.286,0.0157143,0,52.5714,0,1,1
2022-02-28 15:00:00,10129,6.49,0.472857,1014,63,5.97429,145.714,0.09,0,60.7143,0,1,1
2022-02-28 16:00:00,10269,6.15429,0.124286,1013.43,62.7143,5.91857,142.857,0.09,0,63.1429,0,1,1
2022-02-28 17:00:00,10840,5.50714,-0.454286,1013.43,67.2857,5.91714,142.857,0.217143,0,71.5714,0,1,1
2022-02-28 18:00:00,11168,4.98429,-0.81,1013.57,70,5.69857,188.571,0.238571,0,81.7143,0,1,1
2022-02-28 19:00:00,10679,4.75857,-1.26286,1013.29,69.7143,5.98429,192.857,0.0714286,0,78.8571,0,1,1
2022-02-28 20:00:00,10054,4.51714,-1.51857,1013,73.4286,6.11429,188.571,0.102857,0,79.1429,0,1,1
2022-02-28 21:00:00,9909,4.24,-1.66571,1012.86,76.1429,5.98143,145.714,0.134286,0,74.8571,0,1,1
2022-02-28 22:00:00,10044,4.20429,-1.69571,1012.71,78.5714,6.05143,145.714,0.255714,0,64.4286,0,1,1
2022-02-28 23:00:00,9383,4.12857,-1.68286,1012.14,78.2857,5.89143,147.143,0.0957143,0,64.4286,0,1,1
2022-03-01 00:00:00,8768,3.12429,-2.55714,1011,80.8571,5.56857,158,0.154286,0,53.2857,0,1,1
2022-03-01 01:00:00,8391,2.82286,-2.62429,1010.71,83,5.26143,175.714,0.382857,0,59.8571,0,1,1
2022-03-01 02:00:00,8305,2.75571,-2.75,1010.43,84.5714,5.39,181.429,0.24,0,63.7143,0,1,1
2022-03-01 03:00:00,8272,2.94286,-2.32143,1009.71,84.7143,5.10429,184.286,0.0657143,0,56.4286,0,1,1
2022-03-01 04:00:00,8650,3.06714,-1.92143,1009.43,85.5714,4.76143,180,0.0214286,0,80.8571,0,1,1
2022-03-01 05:00:00,9318,3.19143,-2.18429,1009.86,84,5.26143,191.429,0,0,89.2857,0,1,1
2022-03-01 06:00:00,10074,3.32143,-1.78857,1010,83.8571,4.90857,197.143,0.0385714,0,87.2857,0,1,1
2022-03-01 07:00:00,10340,3.35857,-2.01571,1010.29,80.1429,5.12286,195.714,0,0,86.2857,0,1,1
2022-03-01 08:00:00,10661,3.62,-1.80286,1010.29,80.7143,5.25571,200,0,0,87.5714,0,1,1
2022-03-01 09:00:00,10867,4.22,-1.41571,1011,79.2857,5.62714,194.286,0,0,87.4286,0,1,1
2022-03-01 10:00:00,10920,4.89857,-0.812857,1010.86,76.5714,5.75286,197.143,0.0385714,0,86.4286,0,1,1
2022-03-01 11:00:00,10788,5.59857,-0.284286,1010.29,72.2857,5.96571,198.571,0.0557143,0,75,0,1,1
2022-03-01 12:00:00,10685,6.25286,0.851429,1010,73.2857,5.47143,188.571,0.102857,0,67.2857,0,1,1
2022-03-01 13:00:00,10519,6.71143,0.91,1009.43,68.8571,5.89857,187.143,0.14,0,64.8571,0,1,1
2022-03-01 14:00:00,10439,6.92714,1.38857,1008.86,70.1429,5.61429,184.286,0.112857,0,65.1429,0,1,1
2022-03-01 15:00:00,10438,7.07286,1.7,1008.43,70.1429,5.4,190,0.108571,0,64.8571,0,1,1
2022-03-01 16:00:00,10514,6.98571,1.71143,1007.71,70.2857,5.23857,187.143,0.207143,0,64,0,1,1
2022-03-01 17:00:00,10905,6.47429,1.68571,1007.71,72.1429,4.52857,184.286,0.244286,0,63.5714,0,1,1
2022-03-01 18:00:00,11253,6.17571,2.00857,1007.43,75.5714,3.73857,181.429,0.147143,0,67.2857,0,1,1
2022-03-01 19:00:00,10798,5.92429,1.56857,1007.29,77.1429,4.02714,174.286,0.0442857,0,64.1429,0,1,1
2022-03-01 20:00:00,10221,5.93429,1.23286,1007,76.7143,4.52429,185.714,0.0171429,0,68.8571,0,1,1
2022-03-01 21:00:00,9862,5.89429,1.18143,1006.57,79.2857,4.66286,181.429,0.09,0,68.4286,0,1,1
2022-03-01 22:00:00,10056,5.67429,0.601429,1007.14,78.8571,5.10571,184.286,0.114286,0,65,0,1,1
2022-03-01 23:00:00,9446,5.47,0.597143,1006.71,81.5714,4.89,184.286,0.154286,0,61.4286,0,1,1
2022-03-02 00:00:00,8951,5.48571,0.408571,1006.29,78.5714,5.06714,189.714,0.0528571,0,55.5714,0,1,1
2022-03-02 01:00:00,8634,5.28,0.437143,1006.14,77.7143,4.63857,190.857,0.0157143,0,61.4286,0,1,1
2022-03-02 02:00:00,8435,5.07286,0.04,1006,75.7143,4.75571,186.286,0,0,53.5714,0,1,1
2022-03-02 03:00:00,8414,4.84286,-0.517143,1005.71,75.8571,5.17857,181.857,0.0185714,0,49.1429,0,1,1
2022-03-02 04:00:00,8693,4.71143,0.0785714,1005.71,76.8571,4.15429,181.571,0,0,54.2857,0,1,1
2022-03-02 05:00:00,9391,4.58143,-0.677143,1005.43,76.8571,5.01429,182.286,0.0385714,0.0171429,53,0,1,1
2022-03-02 06:00:00,10104,4.37857,-0.854286,1005.14,77.2857,4.94286,182.429,0.101429,0.02,58.4286,0,1,1
2022-03-02 07:00:00,10429,4.30429,-1.07286,1005.43,78,5.16571,175.714,0.128571,0,56.8571,0,1,1
2022-03-02 08:00:00,10954,4.57429,-0.305714,1006,76.5714,4.45429,182.857,0.125714,0,57,0,1,1
2022-03-02 09:00:00,11040,5.30143,0.601429,1006.14,73.2857,4.23429,182.857,0.0342857,0.0357143,56.7143,0,1,1
2022-03-02 10:00:00,10898,6.37857,1.11571,1006.57,69,5.09,172.857,0,0.0771429,50.8571,0,1,1
2022-03-02 11:00:00,10890,6.93571,1.41857,1006.43,68.8571,5.52286,194.286,0.117143,0.0842857,64.5714,0,1,1
2022-03-02 12:00:00,10753,7.30286,1.82857,1006,70,5.56143,192.857,0.215714,0.05,73.2857,0,1,1
2022-03-02 13:00:00,10522,7.52429,2.27571,1006,71.2857,5.34143,192.857,0.1,0.0357143,60.2857,0,1,1
2022-03-02 14:00:00,10468,7.78429,3.08,1005.86,76,4.81429,200,0.0714286,0.0428571,62.1429,0,1,1
2022-03-02 15:00:00,10385,7.93714,2.58571,1005.86,71,5.52714,201.429,0.178571,0.0557143,66.8571,0,1,1
2022-03-02 16:00:00,10500,7.42571,2.50286,1006.71,72.7143,4.87714,217.143,0.142857,0.0471429,64.2857,0,1,1
2022-03-02 17:00:00,10839,6.88857,1.84,1006.86,72.2857,4.87571,217.143,0.142857,0.0428571,60.8571,0,1,1
2022-03-02 18:00:00,11188,6.15857,1.13,1008,73.1429,4.73286,212.857,0.142857,0.0385714,61.2857,0,1,1
2022-03-02 19:00:00,10648,5.43429,0.997143,1008.86,77.7143,3.96286,217.143,0.0257143,0.0171429,67.7143,0,1,1
2022-03-02 20:00:00,9979,4.94,0.478571,1009.14,79.7143,3.96571,218.571,0.0357143,0,68.2857,0,1,1
2022-03-02 21:00:00,9658,4.61,0.357143,1009,81.5714,3.66571,210,0.0342857,0,56.4286,0,1,1
2022-03-02 22:00:00,9761,4.41143,0.394286,1009,82.4286,3.31,202.857,0.0185714,0,57.7143,0,1,1
2022-03-02 23:00:00,9396,4.15429,-0.34,1009.14,83.1429,3.95286,201.429,0,0,55.4286,0,1,1
2022-03-03 00:00:00,8982,4.32714,0.0842857,1009.29,84.1429,3.70571,196.571,0,0,65.1429,0,1,1
2022-03-03 01:00:00,8569,4.30714,-0.248571,1009.43,84.4286,4.15429,195.571,0.0171429,0,62.2857,0,1,1
2022-03-03 02:00:00,8436,4.07429,-0.474286,1009,85,4.12,191.286,0.0542857,0,61.7143,0,1,1
2022-03-03 03:00:00,8421,3.84714,-0.781429,1008.86,86.1429,4.22714,191.857,0.144286,0,67.1429,0,1,1
2022-03-03 04:00:00,8616,3.70714,-0.847143,1008.29,87.2857,4.13286,187.857,0.224286,0,62.8571,0,1,1
2022-03-03 05:00:00,9239,3.55,-0.697143,1008.29,88.5714,3.71571,197.857,0.141429,0,53.2857,0,1,1
2022-03-03 06:00:00,9921,3.59714,-0.69,1007.86,87.8571,3.76286,186.571,0.0585714,0,57.2857,0,1,1
2022-03-03 07:00:00,10245,3.67,-0.668571,1008,87.8571,3.86714,187.429,0.125714,0,65.7143,0,1,1
2022-03-03 08:00:00,10571,4.49429,0.137143,1008.14,86,4.00143,186.571,0.175714,0,67,0,1,1
2022-03-03 09:00:00,10585,5.37429,0.208571,1008.14,82,5.17,210,0.111429,0,56.8571,0,1,1
2022-03-03 10:00:00,10585,6.56571,1.80857,1008.57,79.2857,4.75286,155.714,0.124286,0,73,0,1,1
2022-03-03 11:00:00,10536,7.63571,2.72429,1008.43,74.2857,4.97,208.571,0.07,0,72.4286,0,1,1
2022-03-03 12:00:00,10358,8.55714,3.67571,1008.43,72.8571,5.09571,211.429,0.225714,0,68.7143,0,1,1
2022-03-03 13:00:00,10168,9.28286,4.32,1007.43,69.7143,5.24286,211.429,0.121429,0,64.2857,0,1,1
2022-03-03 14:00:00,10081,9.57,4.75571,1007.14,67.5714,4.97143,204.286,0.0428571,0,68.7143,0,1,1
2022-03-03 15:00:00,10129,9.59857,4.85714,1007.14,66.1429,4.81714,211.429,0.0214286,0,62.2857,0,1,1
2022-03-03 16:00:00,10226,9.36857,4.63143,1007.14,67.4286,4.82714,211.429,0,0,63.4286,0,1,1
2022-03-03 17:00:00,10493,8.59429,3.93571,1007,71.4286,4.73714,208.571,0,0,56.1429,0,1,1
2022-03-03 18:00:00,11054,7.70143,3.37571,1007.43,73.2857,4.16143,212.857,0.0257143,0,62.1429,0,1,1
2022-03-03 19:00:00,10694,7.04714,2.54857,1007.43,77.1429,4.45143,202.857,0,0,60.7143,0,1,1
2022-03-03 20:00:00,10199,6.67714,2.48143,1007.43,80.8571,4.09429,202.857,0.114286,0,73.2857,0,1,1
2022-03-03 21:00:00,9846,6.36143,2.16,1007.14,82.4286,4.08714,204.286,0,0,79.5714,0,1,1
2022-03-03 22:00:00,9969,6.23714,2.17714,1007,83,3.87286,164.286,0,0,77.8571,0,1,1
2022-03-03 23:00:00,9412,6.18286,2.07143,1006.86,83.8571,3.94714,215.714,0.125714,0,81.2857,0,1,1
2022-03-04 00:00:00,8907,6.42,2,1006.14,83,4.39286,178.714,0.352857,0,71.5714,0,1,1
2022-03-04 01:00:00,8541,6.50429,1.84857,1006,83.4286,4.77857,178,0.448571,0,67.5714,0,1,1
2022-03-04 02:00:00,8381,6.43,1.83429,1005.29,82,4.59143,171.429,0.192857,0,68.5714,0,1,1
2022-03-04 03:00:00,8366,6.36857,1.25714,1004.86,78.5714,5.13429,225.714,0.217143,0,70,0,1,1
2022-03-04 04:00:00,8694,6.03,1.24,1004.43,82.1429,4.78429,175,0.227143,0,63.1429,0,1,1
2022-03-04 05:00:00,9684,5.61286,0.344286,1003.86,82.4286,5.32857,170.286,0.242857,0,58.4286,0,1,1
2022-03-04 06:00:00,10640,5.12857,-0.482857,1003.86,87.4286,5.95,168.857,0.191429,0,58.4286,0,1,1
2022-03-04 07:00:00,11071,4.99571,0.115714,1003.86,90.1429,5.01714,167.714,0.184286,0,60.1429,0,1,1
2022-03-04 08:00:00,11339,5.60429,0.345714,1003.86,86.5714,5.53857,167.714,0.108571,0,59.4286,0,1,1
2022-03-04 09:00:00,11551,6.12571,0.958571,1004.14,85,5.46143,214.286,0.388571,0,59.2857,0,1,1
2022-03-04 10:00:00,11533,6.74143,2.36143,1004.14,84.1429,4.45286,220,0.611429,0,75.4286,0,1,1
2022-03-04 11:00:00,11543,7.34,3.05,1004.43,79.4286,4.23857,200,0.367143,0,77.2857,0,1,1
2022-03-04 12:00:00,11360,7.69286,3.42429,1004.71,77.8571,4.23714,240,0.314286,0,82.2857,0,1,1
2022-03-04 13:00:00,10943,8.00714,3.52143,1004.71,74.5714,4.45286,242.857,0.352857,0,81.5714,0,1,1
2022-03-04 14:00:00,11090,8.00429,3.39429,1004.71,74.1429,4.61714,242.857,0.0757143,0,82.1429,0,1,1
2022-03-04 15:00:00,11010,8.04286,4.15,1005,74.1429,3.59857,240,0,0,70.5714,0,1,1
2022-03-04 16:00:00,10986,7.61714,3.31571,1005.14,74.8571,4.1,185.714,0.0828571,0,67.1429,0,1,1
2022-03-04 17:00:00,11262,6.85429,2.87143,1005.43,78,3.61429,177,0.247143,0,64.8571,0,1,1
2022-03-04 18:00:00,11491,6.12857,2.31286,1005.71,82.1429,3.38143,234.286,0.42,0,67.2857,0,1,1
2022-03-04 19:00:00,10959,5.27429,1.77571,1005.86,87.1429,2.95143,242.857,0.232857,0,75.8571,0,1,1
2022-03-04 20:00:00,10483,5.06714,1.17571,1006.29,88.7143,3.52714,241.429,0.202857,0,73.5714,0,1,1
2022-03-04 21:00:00,10101,4.7,0.497143,1006.57,88.7143,3.88143,231.429,0.214286,0,72.4286,0,1,1
2022-03-04 22:00:00,10321,4.55,0.557143,1007,89.5714,3.59429,230,0,0,67.4286,0,1,1
2022-03-04 23:00:00,9785,4.4,0.22,1007.57,89.4286,3.80857,218.571,0.0714286,0,59.4286,0,1,1
2022-03-05 00:00:00,9247,4.28143,0.141429,1007.43,88.5714,3.69714,219.286,0,0,65.2857,0,1,1
2022-03-05 01:00:00,9052,3.98429,-0.558571,1007.43,88.4286,4.19286,166.857,0.0714286,0,78.2857,0,1,1
2022-03-05 02:00:00,8862,3.77857,-0.674286,1007.29,89,4.04143,193.429,0.0714286,0.0214286,71,0,1,1
2022-03-05 03:00:00,8823,3.70857,-0.89,1007.43,88.8571,4.22143,186.857,0.214286,0,64.5714,0,1,1
2022-03-05 04:00:00,9029,3.61857,-0.995714,1007.57,89.2857,4.23714,193.286,0.1,0,62.4286,0,1,1
2022-03-05 05:00:00,9881,3.47714,-0.987143,1007.71,90,4.01,195.286,0.0957143,0,63.7143,0,1,1
2022-03-05 06:00:00,10838,3.14714,-0.932857,1007.86,91.2857,3.43714,175.429,0.1,0,61.7143,0,1,1
2022-03-05 07:00:00,11203,2.94857,-0.977143,1008,92.7143,3.23143,162.857,0.0514286,0,60.1429,0,1,1
2022-03-05 08:00:00,11363,3.74714,-0.38,1008,91.2857,3.65143,159.714,0.0428571,0,59,0,1,1
2022-03-05 09:00:00,11387,4.85,0.567143,1008.57,86.7143,3.96286,165.714,0.142857,0,71,0,1,1
2022-03-05 10:00:00,11324,5.93714,1.33857,1008.14,83.2857,4.53714,192.857,0.142857,0,64.4286,0,1,1
2022-03-05 11:00:00,11055,6.71571,2.17286,1008.29,78.1429,4.39857,180,0.177143,0,72.2857,0,1,1
2022-03-05 12:00:00,10973,7.16,2.50143,1007.86,76.8571,4.60857,135.714,0.257143,0,69.4286,0,1,1
2022-03-05 13:00:00,10783,7.44571,2.66,1007,71.8571,4.60857,167.143,0.451429,0,67,0,1,1
2022-03-05 14:00:00,10744,7.66714,2.93857,1006.71,67,4.33,182.857,0.392857,0,69.1429,0,1,1
2022-03-05 15:00:00,10741,7.70714,2.79286,1006.43,66.8571,4.60571,168.571,0.258571,0,79.5714,0,1,1
2022-03-05 16:00:00,10831,7.67286,3.00429,1006.43,63.8571,4.11,170,0.167143,0,78.5714,0,1,1
2022-03-05 17:00:00,11226,7.08143,2.95857,1006.86,65.8571,3.31714,171.429,0.285714,0,75.8571,0,1,1
2022-03-05 18:00:00,11507,6.20286,2.6,1007.14,71.7143,2.66571,167.143,0.142857,0,69.7143,0,1,1
2022-03-05 19:00:00,11036,5.50143,1.69,1007.43,75.5714,3.02286,164.286,0,0,57,0,1,1
2022-03-05 20:00:00,10418,5.14143,1.38143,1007.29,74.8571,2.86143,158.286,0.0714286,0,53.8571,0,1,1
2022-03-05 21:00:00,10161,4.92429,1.11143,1007.29,76,2.94429,149,0.214286,0,62.5714,0,1,1
2022-03-05 22:00:00,10392,4.56429,0.414286,1007.29,80.1429,3.51857,144.286,0.214286,0,72.1429,0,1,1
2022-03-05 23:00:00,9748,4.21571,0.331429,1007.86,83,3.16143,142.857,0.291429,0,70,0,1,1
2022-03-06 00:00:00,9205,4.30714,0.00857143,1007.57,86.5714,3.86571,148,0.168571,0,69.8571,0,1,1
2022-03-06 01:00:00,8868,4.24571,0.0257143,1007.57,87,3.75,203,0.178571,0,68.5714,0,1,1
2022-03-06 02:00:00,8588,4.22714,-0.0314286,1007.43,87.5714,3.82143,201.143,0.217143,0,68.2857,0,1,1
2022-03-06 03:00:00,8558,4.08571,-0.227143,1007.57,86.8571,3.83571,206.857,0.207143,0,67.5714,0,1,1
2022-03-06 04:00:00,8778,4.08286,-0.414286,1007.71,87.4286,4.11,206.429,0.191429,0,74.2857,0,1,1
2022-03-06 05:00:00,9386,4.13714,-0.102857,1007.86,87.2857,3.74286,203.143,0.177143,0,80.4286,0,1,1
2022-03-06 06:00:00,10214,4.08857,-0.157143,1007.86,86.7143,3.70714,204.143,0.184286,0,82.2857,0,1,1
2022-03-06 07:00:00,10494,4.29857,-0.0671429,1008.14,85.7143,3.87286,204.286,0.11,0,79.5714,0,1,1
2022-03-06 08:00:00,10853,4.96143,0.564286,1008.29,84.2857,4.01286,208.286,0.0157143,0,77,0,1,1
2022-03-06 09:00:00,10958,5.60143,1.27571,1008.71,83.5714,4.03857,215.714,0.0885714,0,81.7143,0,1,1
2022-03-06 10:00:00,10879,6.46,2.49,1009,83.2857,3.73714,215.714,0.0514286,0,69.5714,0,1,1
2022-03-06 11:00:00,10907,7.3,3.03429,1009,77.2857,4.11286,225.714,0.05,0,66,0,1,1
2022-03-06 12:00:00,10618,7.78286,3.60143,1008.71,73.1429,3.89571,218.571,0.0371429,0,73.7143,0,1,1
2022-03-06 13:00:00,10351,8.08,3.67714,1008.43,70,4.11,222.857,0.11,0,68.4286,0,1,1
2022-03-06 14:00:00,10188,8.09429,3.35,1008.29,70.1429,4.61,234.286,0.174286,0,67.7143,0,1,1
2022-03-06 15:00:00,10142,8.07429,3.51143,1008.43,72.1429,4.47,228.571,0.277143,0,66.5714,0,1,1
2022-03-06 16:00:00,10216,7.76571,3.24857,1008.71,75,4.47143,218.571,0.148571,0,57.7143,0,1,1
2022-03-06 17:00:00,10604,7.26857,2.91,1008.86,76,4.18429,222.857,0.0428571,0,53,0,1,1
2022-03-06 18:00:00,11103,6.43286,2.42571,1009.86,80,3.68143,205.714,0.0428571,0,46.8571,0,1,1
2022-03-06 19:00:00,10560,5.78429,2.05429,1010,81.8571,3.23714,202.857,0.155714,0,48.4286,0,1,1
2022-03-06 20:00:00,9952,5.28714,1.42,1010.29,85,3.45143,194.286,0.0571429,0,48.4286,0,1,1
2022-03-06 21:00:00,9847,4.97286,1.33286,1010.43,83.8571,3.02,190,0.08,0,46.7143,0,1,1
2022-03-06 22:00:00,10124,4.74,1.00286,1010.43,84.8571,3.15857,194.286,0.0571429,0,51.7143,0,1,1
2022-03-06 23:00:00,9571,4.33429,0.408571,1010.43,86,3.37571,187.143,0.221429,0,52.1429,0,1,1
2022-03-07 00:00:00,9056,4.31429,0.374286,1010.14,87.2857,3.41714,183.429,0.302857,0.0214286,64,0,0,0
2022-03-07 01:00:00,8649,4.33,0.357143,1010.14,87.5714,3.48143,186.571,0.191429,0.0385714,59.4286,0,0,0
2022-03-07 02:00:00,8500,4.16,0.248571,1010,87.5714,3.34857,187.286,0.102857,0,61.4286,0,0,0
2022-03-07 03:00:00,8440,4.04714,0.544286,1009.57,87.8571,2.75571,193,0.184286,0.0242857,65.2857,0,0,0
2022-03-07 04:00:00,8416,3.76429,-0.0242857,1009.29,88.7143,3.11429,204.714,0.382857,0.0457143,64.2857,0,0,0
2022-03-07 05:00:00,8937,3.42429,-0.547143,1009.71,89.1429,3.29429,195.571,0.42,0.0542857,58.7143,0,0,0
2022-03-07 06:00:00,9313,3.26571,-0.53,1010.43,89.7143,3.01143,192.286,0.317143,0.0328571,58.7143,0,0,0
2022-03-07 07:00:00,9617,3.42429,-0.265714,1011,89,2.86429,196.286,0.0671429,0.0157143,48.2857,0,0,0
