Datetime,Output,AmbientHumidity,AmbientTemperature,M1_RawMaterial_1,M1_RawMaterial_2,M1_RawMaterial_3,M1_RawMaterial_4,M1_RawMaterialFeeder,M1_Zone1_Temperature,M1_Zone2_Temperature,M1_MotorAmperage,M1_MotorRPM,M1_MaterialPressure,M1_MaterialTemperature,M1_ExitZoneTemperature,M2_RawMaterial_1,M2_RawMaterial_2,M2_RawMaterial_3,M2_RawMaterial_4,M2_RawMaterialFeeder,M2_Zone1_Temperature,M2_Zone2_Temperature,M2_MotorAmperage,M2_MotorRPM,M2_MaterialPressure,M2_MaterialTemperature,M2_ExitZoneTemperature,M3_RawMaterial_1,M3_RawMaterial_2,M3_RawMaterial_3,M3_RawMaterial_4,M3_RawMaterialFeeder,M3_Zone1_Temperature,M3_Zone2_Temperature,M3_MotorAmperage,M3_MotorRPM,M3_MaterialPressure,M3_MaterialTemperature,M3_ExitZoneTemperature,Stage_1_Temperature1,Stage_1_Temperature2,Stage_1_Temperature3
2019-03-06 13:30:31,3.15,14.23,24,12.9,215,980.53,251,1251.68,72,72.1,62.83,11.19,374.19,80.9,75.1,12.85,241,556.7,256,197.6,69,69.02,73.44,13.84,224.5,77.1,60.1,8.83,221,433.18,205,224.56,78,78,340.09,13.11,248.18,75.3,65.1,115,102.9,80
2019-03-06 13:30:32,3.15,14.23,24,12.9,215,980.53,251,1250.73,72,72.1,63.5,11.22,382.65,80.9,75.1,12.85,241,556.7,256,209.16,69.01,69.09,73.88,13.87,228.12,77,60.1,8.83,221,433.18,205,214.3,78,78,339.62,13.27,248.22,75.3,65.1,115,103,80
2019-03-06 13:30:33,3.21,14.23,24,12.9,215,980.53,251,1245.71,72,72.1,63.1,11.22,375.78,80.9,75.1,12.85,241,556.7,256,195.79,69.01,69.09,73.69,13.93,228.85,77.1,60,8.83,221,433.18,205,208.81,78,78,339.29,13.28,248,75.3,65.1,115,102.8,80
2019-03-06 13:30:34,3.21,14.23,24,12.9,215,980.53,251,1247.81,72,72,62.42,11.19,369.66,80.9,75.1,12.85,241,556.7,256,224.2,68.97,69.09,73.69,13.91,224.68,77,60,8.83,221,433.18,205,163.69,78,78,342.51,13.29,248.17,75.3,65.1,115,102.4,80
2019-03-06 13:30:35,3.2,14.23,24,12.9,215,980.53,251,1265.4,72,72,62.56,11.22,376.45,80.9,75.1,12.85,241,556.7,256,238.27,68.98,69.07,73.81,13.93,222.52,77.1,60,8.83,221,433.18,205,203.45,78,78.1,343.25,13.28,247.7,75.3,65.1,115,102.9,80
2019-03-06 13:30:36,3.2,14.23,24,12.9,215,980.53,251,1267.28,72,72,62.42,11.16,376.02,80.9,75.1,12.85,241,556.7,256,194.95,69,69.09,73.94,13.94,227.62,77,60,8.83,221,433.18,205,181.57,78,78.1,340.85,13.31,248.18,75.3,65.1,115,103.2,80
2019-03-06 13:30:37,3.19,14.23,24,12.9,215,980.53,251,1253.36,72,72,63.23,11.22,381.11,80.9,75.1,12.85,241,556.7,256,207.46,68.97,69.07,73.81,13.94,228.4,77,60,8.83,221,433.18,205,195.69,78,78.1,340.72,13.29,247.48,75.3,65.1,115,103.1,80
2019-03-06 13:30:38,3.19,14.23,24,12.9,215,980.53,251,1268.62,72,72,63.23,11.22,371.84,80.9,75.1,12.85,241,556.7,256,168.57,68.99,69.07,73.25,13.91,223.08,77.1,60,8.83,221,433.18,205,213.38,78,78.1,341.89,13.25,248.19,75.3,65.1,115,103.1,80
2019-03-06 13:30:39,3.19,14.23,24,12.9,215,980.53,251,1212.89,72,71.9,62.29,11.22,372.03,80.9,75.1,12.85,241,556.7,256,188.65,68.98,69.08,73.69,13.9,222.82,77,60,8.83,221,433.18,205,195.96,78,78.1,343.19,13.29,247.85,75.3,65.1,115,102.6,80
2019-03-06 13:30:40,3.2,14.23,24,12.9,215,980.53,251,1212.06,72,71.9,62.83,11.22,374.92,80.8,75.1,12.85,241,556.7,256,192.16,69,69.07,73.94,13.89,226.23,77.1,60,8.83,221,433.18,205,225.21,78,78.1,344.97,13.22,248.19,75.3,65.1,115.1,102.9,80
2019-03-06 13:30:41,3.2,14.23,24,12.9,215,980.53,251,1263.05,72,71.9,63.5,11.19,376.43,80.8,75.1,12.85,241,556.7,256,199.9,68.97,69.05,74.13,13.93,228.18,77,60,8.83,221,433.18,205,207.09,78,78.1,339.01,13.31,248.19,75.3,65.1,115.1,102.9,80
2019-03-06 13:30:42,3.19,14.23,24,12.9,215,980.53,251,1247.99,72,71.9,63.77,11.19,378.68,80.8,75.1,12.85,241,556.7,256,186.54,69.01,69.09,73.69,13.86,227.42,77,60,8.83,221,433.18,205,195.02,78,78.1,341.52,13.24,247.91,75.3,65.1,115.1,103.1,80
2019-03-06 13:30:43,3.19,14.23,24,12.9,215,980.53,251,1257.22,72,71.8,63.5,11.19,371.07,80.8,75.1,12.85,241,556.7,256,184.8,69,69.08,73.69,13.92,225.97,77.1,60,8.83,221,433.18,205,214.03,78,78.1,347.45,13.34,247.8,75.3,65.1,115.1,103,80
2019-03-06 13:30:44,3.19,14.23,24,12.9,215,980.53,251,1302.78,72,71.8,63.1,11.19,379.55,80.8,75.1,12.85,241,556.7,256,203.89,69,69.09,73.94,13.94,225.32,77,60,8.83,221,433.18,205,210.57,78,78.1,344.91,13.25,247.51,75.3,65.1,115.1,102.7,80
2019-03-06 13:30:45,3.19,14.23,24,12.9,215,980.53,251,1278.81,72,71.8,62.96,11.19,372.89,80.8,75.1,12.85,241,556.7,256,161.48,68.98,69.1,73.81,13.89,228.07,77.1,59.9,8.83,221,433.18,205,161.48,78,78.1,341.47,13.22,248.17,75.3,65.1,115.1,102.9,80
2019-03-06 13:30:46,3.19,14.23,24,12.9,215,980.53,251,1247.96,72,71.8,62.96,11.19,377.19,80.8,75.1,12.85,241,556.7,256,200.99,69,69.07,73.69,13.9,228.83,77.1,59.9,8.83,221,433.18,205,200.99,78,78.2,344.66,13.2,247.61,75.3,65.1,115.1,102.9,80
2019-03-06 13:30:47,3.2,14.23,24,12.9,215,980.53,251,1258.24,72,71.8,63.5,11.19,375.55,80.8,75.1,12.85,241,556.7,256,192.83,69,69.12,73.38,13.92,225.72,77.1,59.9,8.83,221,433.18,205,192.83,78,78.2,346.99,13.25,248.17,75.3,65.1,115.1,103.2,80
2019-03-06 13:30:48,3.2,14.23,24,12.9,215,980.53,251,1282.51,72,71.7,63.64,11.22,381.25,80.8,75.1,12.85,241,556.7,256,177.97,69.01,69.09,73.75,13.87,224.03,77,59.9,8.83,221,433.18,205,177.97,78,78.2,346.13,13.12,248.04,75.3,65.1,115.1,103.1,80
2019-03-06 13:30:49,3.19,14.23,24,12.9,215,980.53,251,1257.64,72,71.7,63.23,11.19,376.6,80.8,75.1,12.85,241,556.7,256,206.15,69,69.09,73.81,13.85,227.47,77.1,59.9,8.83,221,433.18,205,206.15,78,78.2,348.11,13.26,248.21,75.3,65.1,115.2,103.1,80
2019-03-06 13:30:50,3.19,14.23,24,12.9,215,980.53,251,1263.4,72,71.7,63.23,11.19,370.28,80.8,75.1,12.85,241,556.7,256,191.62,68.97,69.09,73.88,13.94,228.8,77,60,8.83,221,433.18,205,191.62,78,78.2,351.18,13.3,248.16,75.3,65.1,115.2,103.5,80
2019-03-06 13:30:51,3.19,14.23,24,12.9,215,980.53,251,1248.42,72,71.7,62.96,11.19,376.43,80.8,75.1,12.85,241,556.7,256,174.17,69.01,69.09,73.44,13.92,222.42,77.1,60,8.83,221,433.18,205,174.17,78,78.2,347.45,13.17,247.68,75.3,65.1,115.2,102.7,80
2019-03-06 13:30:52,3.19,14.23,24,12.9,215,980.53,251,616.22,72,71.7,63.37,11.19,376.43,80.8,75.1,12.85,241,556.7,256,189.33,69.01,69.07,73.5,13.85,221.9,77,60,8.83,221,433.18,205,189.33,78,78.2,345.54,13.17,248.19,75.3,65.1,115,102.8,80
2019-03-06 13:30:53,3.19,14.23,24,12.9,215,980.53,251,631.05,72,71.7,64.31,11.22,382.52,80.8,75.1,12.85,241,556.7,256,204.42,68.99,69.11,73.81,13.93,226.63,77,60,8.83,221,433.18,205,204.42,78,78.2,346.42,13.27,247.5,75.3,65.1,115,102.8,80
2019-03-06 13:30:54,3.21,14.23,24,12.9,215,980.53,251,736.51,72,71.6,63.5,11.22,373.78,80.8,75.1,12.85,241,556.7,256,205.03,69.01,69.08,73.56,13.85,228.27,77.1,60,8.83,221,433.18,205,205.03,78,78.2,342.24,13.27,248.18,75.3,65.1,115,103.2,80
2019-03-06 13:30:55,3.21,14.23,24,12.9,215,980.53,251,1294.25,72,71.6,63.1,11.19,371.82,80.8,75.1,12.85,241,556.7,256,196.31,69,69.08,73.5,13.92,223.95,77,60,8.83,221,433.18,205,196.31,78,78.2,341.96,13.17,247.93,75.3,65.1,115,103.2,80
2019-03-06 13:30:56,3.2,14.23,24,12.9,215,980.53,251,1263.76,72,71.6,62.83,11.19,376.16,80.8,75.1,12.85,241,556.7,256,204.81,69.01,69.09,73.56,13.91,223.67,77.1,60,8.83,221,433.18,205,204.81,78,78.2,344.43,13.29,248.2,75.3,65.1,115,102.8,80
2019-03-06 13:30:57,3.2,14.23,24,12.9,215,980.53,251,1262.16,72,71.6,62.96,11.22,377.49,80.8,75.1,12.85,241,556.7,256,199.75,68.98,69.06,74,13.9,225.17,77,60,8.83,221,433.18,205,199.75,78,78.1,343.5,13.18,248.15,75.3,65.1,115,103,80
2019-03-06 13:30:58,3.2,14.23,24,12.9,215,980.53,251,1282.32,72,71.6,63.64,11.22,379.54,80.8,75.1,12.85,241,556.7,256,191.46,68.98,69.07,74.06,13.87,228.1,77,60,8.83,221,433.18,205,191.46,78,78.1,344.95,13.24,248.07,75.3,65.1,115,102.6,80
2019-03-06 13:30:59,3.2,14.23,24,12.9,215,980.53,251,1255.8,72,71.6,63.23,11.22,370.74,80.8,75.1,12.85,241,556.7,256,205.91,69.02,69.08,73.75,13.89,228.72,77.1,60,8.83,221,433.18,205,205.91,78,78.1,342.58,13.2,248.19,75.3,65.1,115,103.2,80
2019-03-06 13:31:00,3.2,14.23,24,12.9,215,980.53,251,1274.48,72,71.6,63.1,11.19,379.36,80.8,75.1,12.85,241,556.7,256,199.79,69.01,69.08,73.5,13.93,225.97,76.9,60,8.83,221,433.18,205,199.79,78,78.1,343.26,13.19,247.67,75.3,65.1,115,102.9,80
2019-03-06 13:31:01,3.16,14.23,24,12.9,215,980.53,251,1259.78,72,71.5,62.96,11.19,374.15,80.8,75.1,12.85,241,556.7,256,199.81,68.97,69.07,73.56,13.91,224.33,77.2,60.1,8.83,221,433.18,205,199.81,78,78,342.42,13.16,248.18,75.3,65.1,114.8,103.1,80
2019-03-06 13:31:02,3.16,14.23,24,12.9,215,980.53,251,1251.09,72,71.5,62.96,11.19,377.36,80.8,75.1,12.85,241,556.7,256,185.94,69,69.07,73.94,13.93,227.75,76.9,60,8.83,221,433.18,205,185.94,78,78,341.47,13.07,247.58,75.3,65.1,114.8,103.1,80
2019-03-06 13:31:03,3.22,14.23,24,12.9,215,980.53,251,1253.84,72,71.5,63.37,11.16,376.44,80.8,75.1,12.85,241,556.7,256,182.69,68.98,69.09,73.56,13.9,228.72,76.9,60,8.83,221,433.18,205,182.69,78,78,344.69,13.19,248.22,75.3,65.1,114.8,102.9,80
2019-03-06 13:31:04,3.22,14.23,24,12.9,215,980.53,251,1252.55,72,71.5,63.9,11.19,378.73,80.8,75.1,12.85,241,556.7,256,212.11,68.99,69.09,73.5,13.93,224.58,77.1,60,8.83,221,433.18,205,212.11,78,78,344.9,13.19,248.03,75.3,65.1,114.9,103,80
2019-03-06 13:31:05,3.2,14.23,24,12.9,215,980.53,251,1223.49,72,71.5,63.1,11.19,379.57,80.8,75.1,12.85,241,556.7,256,191.15,68.98,69.09,73.69,13.89,222.9,76.9,60,8.83,221,433.18,205,191.15,78,78,337.7,13.31,247.97,75.3,65.1,114.9,102.6,80
2019-03-06 13:31:06,3.2,14.23,24,12.9,215,980.53,251,1256.87,72,71.5,62.83,11.19,371.85,80.8,75.1,12.85,241,556.7,256,203.38,68.99,69.07,74.06,13.91,227.33,77.1,60.1,8.83,221,433.18,205,217.28,78,78,342.71,13.31,248.19,75.3,65.1,115.2,102.7,80
2019-03-06 13:31:07,3.2,14.23,24,12.9,215,980.53,251,1227.46,72,71.5,62.83,11.19,377.24,80.7,75.1,12.85,241,556.7,256,191.28,68.98,69.06,73.88,13.95,228.32,76.9,60.1,8.83,221,433.18,205,203.38,78,78,341.67,13.37,247.56,75.3,65.1,115.2,103,80
2019-03-06 13:31:08,3.2,14.23,24,12.9,215,980.53,251,1233.3,72,71.5,63.1,11.19,376.46,80.7,75.1,12.85,241,556.7,256,201.48,68.99,69.1,73.31,13.91,223.2,77.1,60,8.83,221,433.18,205,191.28,78,78,334.27,13.36,248.23,75.3,65.1,115.2,102.7,80
2019-03-06 13:31:09,3.2,14.23,24,12.9,215,980.53,251,842.14,72,71.5,63.77,11.22,383.37,80.7,75.1,12.85,241,556.7,256,200.54,68.97,69.08,73.44,13.86,222.43,77.1,60,8.83,221,433.18,205,201.48,78,78,341,13.24,247.75,75.3,65.1,115.2,102.9,80
2019-03-06 13:31:10,3.16,14.23,24,12.9,215,980.53,251,928.08,72,71.5,63.5,11.22,374.93,80.7,75,12.85,241,556.7,256,191.05,68.99,69.09,73.5,13.92,225.93,76.9,60,8.83,221,433.18,205,200.54,78,78,342.05,13.15,248.18,75.3,65.1,115.2,102.6,80
2019-03-06 13:31:11,3.16,14.23,24,12.9,215,980.53,251,884.57,72,71.4,62.83,11.22,371.05,80.7,75,12.85,241,556.7,256,219.45,68.99,69.06,73.75,13.87,228.07,77.1,60,8.83,221,433.18,205,219.45,78,78,337.26,13.24,248.13,75.3,65.1,115.2,102.7,80
2019-03-06 13:31:12,3.18,14.23,24,12.9,215,980.53,251,838.1,72,71.4,62.96,11.19,376.47,80.7,75,12.85,241,556.7,256,196,69,69.09,73.38,13.92,226.85,77,60,8.83,221,433.18,205,196,78,78,344.55,13.34,248.16,75.3,65.1,114.8,102.7,80
2019-03-06 13:31:13,3.18,14.23,24,12.9,215,980.53,251,823.54,72,71.4,63.77,11.19,377.97,80.7,75,12.85,241,556.7,256,193.81,69,69.09,73.56,13.87,225.58,77.1,60,8.83,221,433.18,205,193.81,78,78,338.61,13.24,248.19,75.3,65.1,114.8,103.2,80
2019-03-06 13:31:14,3.18,14.23,24,12.9,215,980.53,251,847.98,72,71.4,62.96,11.19,381.09,80.7,75,12.85,241,556.7,256,205.27,69.01,69.09,73.81,13.93,224.8,77.1,60,8.83,221,433.18,205,205.27,78,78,340.37,13.3,247.75,75.3,65.1,114.8,103.1,80
2019-03-06 13:31:15,3.16,14.23,24,12.9,215,980.53,251,858.42,72,71.4,62.56,11.22,371.81,80.7,75,12.85,241,556.7,256,202.36,68.97,69.04,73.94,13.87,227.9,77,60,8.83,221,433.18,205,202.36,78,78,339.99,13.21,248.07,75.3,65.1,115.1,102.7,80
2019-03-06 13:31:16,3.16,14.23,24,12.9,215,980.53,251,864.3,72,71.4,62.69,11.19,377.7,80.7,75,12.85,241,556.7,256,206,68.98,69.08,73.69,13.93,228.92,77,60,8.83,221,433.18,205,206,78,78,344.42,13.33,247.47,75.3,65.1,115.1,102.7,80
2019-03-06 13:31:17,3.18,14.23,24,12.9,215,980.53,251,912.88,72,71.4,62.96,11.19,374.69,80.7,75,12.85,241,556.7,256,213.53,68.98,68.91,73.25,13.87,225.47,77,59.9,8.83,221,433.18,205,213.53,78,78,337.99,13.22,248.2,75.3,65.1,115.1,102.8,80
2019-03-06 13:31:18,3.18,14.23,24,12.9,215,980.53,251,838.33,72,71.4,63.9,11.16,377.85,80.7,75,12.85,241,556.7,256,210.68,69.01,69.09,73.56,13.91,224.2,77,59.9,8.83,221,433.18,205,210.68,78,78,336.89,13.29,247.41,75.3,65.1,114.9,103,80
2019-03-06 13:31:19,3.18,14.23,24,12.9,215,980.53,251,846.37,72,71.4,64.17,11.19,377.49,80.7,75,12.85,241,556.7,256,206.64,69.01,69.1,73.5,13.85,227.32,77,60,8.83,221,433.18,205,206.64,78,78,343.15,13.11,248.19,75.3,65.1,114.9,102.7,80
2019-03-06 13:31:20,3.18,14.23,24,12.9,215,980.53,251,857.39,72,71.4,63.5,11.22,374.94,80.7,75,12.85,241,556.7,256,180.79,69,69.1,73.81,13.87,228.32,77.1,60,8.83,221,433.18,205,180.79,78,78,345.2,13.2,247.46,75.3,65.1,114.9,103,80
2019-03-06 13:31:21,3.18,14.23,24,12.9,215,980.53,251,864.06,72,71.4,63.23,11.19,381.09,80.7,75,12.85,241,556.7,256,224.91,69,69.09,73.5,13.87,222.98,77,59.9,8.83,221,433.18,205,224.91,78,78,342.11,13.16,247.84,75.3,65.1,115,103,80
2019-03-06 13:31:22,3.16,14.23,24,12.9,215,980.53,251,869.56,72,71.4,63.37,11.22,373.49,80.7,75,12.85,241,556.7,256,181.19,69.02,69.06,74,13.89,221.98,77.1,59.9,8.83,221,433.18,205,181.19,78,78,340.87,13.22,248.19,75.3,65.1,115,102.6,80
2019-03-06 13:31:23,3.16,14.23,24,12.9,215,980.53,251,864.16,72,71.4,64.04,11.16,378.56,80.7,75,12.85,241,556.7,256,196.18,69.01,69.06,74.06,13.93,226.97,77,59.9,8.83,221,433.18,205,196.18,78,78,342.87,13.28,247.55,75.3,65.1,115,102.9,80
2019-03-06 13:31:24,3.19,14.23,24,12.9,215,980.53,251,865.34,72,71.4,64.04,11.19,376.47,80.7,75,12.85,241,556.7,256,175.61,69,69.07,73.81,13.95,228.28,77.1,59.9,8.83,221,433.18,205,175.61,78,78,346.6,13.3,248.17,75.3,65.1,114.7,103.4,80
2019-03-06 13:31:25,3.19,14.23,24,12.9,215,980.53,251,862.85,72,71.4,63.9,11.22,384.18,80.7,75,12.85,241,556.7,256,207.1,69,69.09,73.5,13.92,223.98,77.1,59.9,8.83,221,433.18,205,207.1,78,78,346.38,13.29,247.43,75.3,65.1,114.7,103.1,80
2019-03-06 13:31:26,3.19,14.23,24,12.9,215,980.53,251,868.53,72,71.4,64.17,11.19,377.24,80.7,75,12.85,241,556.7,256,199.51,69.01,69.08,73.5,13.86,223.12,76.9,59.9,8.83,221,433.18,205,199.51,78,78,342.56,13.31,248.19,75.3,65.1,114.7,103.3,80
2019-03-06 13:31:27,3.19,14.23,24,12.9,215,980.53,251,973.6,72,71.4,63.64,11.19,371.85,80.7,75,12.85,241,556.7,256,207.35,68.97,69.08,73.88,13.86,225.55,77.1,60,8.83,221,433.18,205,207.35,78,78,346.18,13.27,247.43,75.3,65.1,114.6,103.3,80
2019-03-06 13:31:28,3.19,14.23,24,12.9,215,980.53,251,864.43,72,71.4,64.04,11.22,378.02,80.7,75,12.85,241,556.7,256,194.09,69.01,69.09,73.75,13.87,228.32,76.9,60,8.83,221,433.18,205,194.09,78,78,346.19,13.18,247.88,75.3,65.1,114.6,103.1,80
2019-03-06 13:31:29,3.18,14.23,24,12.9,215,980.53,251,864.27,72,71.4,64.98,11.16,377.99,80.7,75,12.85,241,556.7,256,202.39,69.01,69.08,73.63,13.91,228.53,77.1,60,8.83,221,433.18,205,202.39,78,78,340.77,13.23,247.75,75.3,65.1,114.6,102.9,80
2019-03-06 13:31:30,3.18,14.23,24,12.9,215,980.53,251,867.86,72,71.4,64.71,11.16,382.19,80.7,75,12.85,241,556.7,256,211.58,69,69.09,73.75,13.94,226.25,77.1,60,8.83,221,433.18,205,211.58,78,78,348.99,13.08,247.49,75.3,65.1,114.2,103.3,80
2019-03-06 13:31:31,3.19,14.23,24,12.9,215,980.53,251,1161.6,72,71.4,63.64,11.25,374.11,80.7,74.9,12.85,241,556.7,256,198.82,69,69.09,74,13.91,224.85,76.9,60,8.83,221,433.18,205,198.82,78,78,346.42,13.22,248.21,75.3,65.1,114.2,103.1,80
2019-03-06 13:31:32,3.19,14.23,24,12.9,215,980.53,251,853.66,72,71.4,62.96,11.19,376.85,80.7,74.9,12.85,241,556.7,256,204.94,68.97,69.06,74.06,13.87,227.85,77.1,60,8.83,221,433.18,205,204.94,78,78,342.62,13.18,248.22,75.3,65.1,114.2,103.4,80
2019-03-06 13:31:33,3.19,14.23,24,12.9,215,980.53,251,809.75,72,71.4,62.42,11.22,376.61,80.7,74.9,12.85,241,556.7,256,204.6,68.97,69.06,73.69,13.86,228.58,76.9,60,8.83,221,433.18,205,204.6,78,78,347.88,13.16,248.2,75.3,65.1,114.7,103.4,80
2019-03-06 13:31:34,3.15,14.23,24,12.9,215,980.53,251,1222.93,72,71.4,62.96,11.22,378.9,80.6,74.9,12.85,241,556.7,256,212.64,69,69.08,73.75,13.9,224.67,77.2,60,8.83,221,433.18,205,212.64,78,78,348.94,13.17,248,75.3,65.1,114.7,103.2,80
2019-03-06 13:31:35,3.15,14.23,24,12.9,215,980.53,251,1227.63,72,71.5,63.1,11.16,378.31,80.6,74.9,12.85,241,556.7,256,211.97,69,69.07,73.88,13.91,223.28,77.1,60,8.83,221,433.18,205,211.97,78,78,345.46,13.17,248.19,75.3,65.1,114.7,103.5,80
2019-03-06 13:31:36,3.21,14.23,24,12.9,215,980.53,251,1226.72,72,71.5,62.02,11.19,373.27,80.6,74.9,12.85,241,556.7,256,221.56,68.97,69.09,74.19,13.93,227.55,76.9,60,8.83,221,433.18,205,221.56,78,78.1,348.83,13.22,248.18,75.3,65.1,114.7,103,80
2019-03-06 13:31:37,3.21,14.23,24,12.9,215,980.53,251,1219.85,72,71.5,61.35,11.22,381.05,80.6,74.9,12.85,241,556.7,256,202.17,69.01,69.09,73.94,13.92,228.45,77.1,60.1,8.83,221,433.18,205,202.17,78,78.1,346.96,13.1,247.86,75.3,65.1,114.7,103.3,80
2019-03-06 13:31:38,3.17,14.23,24,12.9,215,980.53,251,1206.58,72,71.5,61.08,11.22,374.15,80.6,74.9,12.85,241,556.7,256,199.39,69.01,69.09,73.81,13.93,222.95,76.9,60.1,8.83,221,433.18,205,202.6,78,78.1,343.35,13.23,248.21,75.3,65.1,114.7,102.9,80
2019-03-06 13:31:39,3.17,14.23,24,12.9,215,980.53,251,1251.46,72,71.5,61.21,11.16,378.75,80.6,74.9,12.85,241,556.7,256,193.09,69.01,69.06,74.06,13.92,222.55,77.1,60.1,8.83,221,433.18,205,225,78,78.1,347,13.2,248.18,75.3,65.1,115,102.8,80
2019-03-06 13:31:40,3.17,14.23,24,12.9,215,980.53,251,1233.27,72,71.5,61.62,11.19,376.22,80.6,74.9,12.85,241,556.7,256,191.45,68.99,69.02,74.19,13.87,226.62,77.1,60.1,8.83,221,433.18,205,217.23,78,78.1,348.11,13.33,248.2,75.3,65.1,115,103.6,80
2019-03-06 13:31:41,3.2,14.23,24,12.9,215,980.53,251,1247.81,72,71.5,61.21,11.19,383.25,80.6,74.9,12.85,241,556.7,256,229.18,68.99,69.09,73.31,13.87,228.58,77.1,60.1,8.83,221,433.18,205,205.47,78,78.1,347.88,13.19,247.97,75.3,65.1,115,103.2,80
2019-03-06 13:31:42,3.2,14.23,24,12.9,215,980.53,251,1257.68,72,71.5,60.94,11.19,377.09,80.6,74.9,12.85,241,556.7,256,205.26,68.98,69.08,73.69,13.89,227.2,77,60.1,8.83,221,433.18,205,190.74,78,78.1,349.27,13.28,248.19,75.3,65.1,114.7,103,80
2019-03-06 13:31:43,3.17,14.23,24,12.9,215,980.53,251,1239.36,72,71.5,60.68,11.19,369.46,80.6,74.9,12.85,241,556.7,256,213.41,68.99,69.05,73.69,13.85,225.37,77.1,60,8.83,221,433.18,205,181.86,78,78.1,339.55,13.23,248.18,75.3,65.1,114.7,103.3,80
2019-03-06 13:31:44,3.17,14.23,24,12.9,215,980.53,251,1233.52,72,71.5,60.54,11.19,376.42,80.6,74.9,12.85,241,556.7,256,222.59,68.98,69.08,74.06,13.86,225.37,77.1,60,8.83,221,433.18,205,213.11,78,78.1,340.91,13.21,248.19,75.3,65.1,114.7,103.2,80
2019-03-06 13:31:45,3.17,14.23,24,12.9,215,980.53,251,1241.36,72,71.6,60.94,11.19,375.67,80.6,74.9,12.85,241,556.7,256,197.89,69.01,69.08,73.81,13.91,227.9,77,60,8.83,221,433.18,205,207.35,78,78.1,343.87,13.22,248.19,75.3,65.1,114.8,102.8,80
2019-03-06 13:31:46,3.13,14.23,24,12.9,215,980.53,251,1230.33,72,71.6,60.94,11.19,380.71,80.6,74.9,12.85,241,556.7,256,192.04,69.01,69.09,73.88,13.89,228.85,77,60,8.83,221,433.18,205,179.79,78,78.1,347.11,13.26,247.58,75.3,65.1,114.8,103,80
2019-03-06 13:31:47,3.13,14.23,24,12.9,215,980.53,251,1271.99,72,71.6,61.08,11.19,370.92,80.6,74.9,12.85,241,556.7,256,206.26,68.99,69.04,74,13.85,225.98,77.1,60,8.83,221,433.18,205,205.74,78,78.1,350.25,13.31,248.19,75.3,65.1,114.8,102.7,80
2019-03-06 13:31:49,3.16,14.23,24,12.9,215,980.53,251,1254.01,72,71.6,61.08,11.19,370.28,80.6,74.9,12.85,241,556.7,256,217.76,68.99,69.09,73.94,13.91,223.95,77,60,8.83,221,433.18,205,196.78,78,78.1,348.26,13.23,248.21,75.3,65.1,114.9,103.2,80
2019-03-06 13:31:50,3.16,14.23,24,12.9,215,980.53,251,1282.76,72,71.6,61.62,11.16,374.18,80.6,74.9,12.85,241,556.7,256,209.16,68.97,69.08,73.75,13.91,227.63,77.1,60,8.83,221,433.18,205,220.91,78,78,343.91,13.38,248.22,75.3,65.1,114.9,102.7,80
2019-03-06 13:31:51,3.16,14.23,24,12.9,215,980.53,251,1270.26,72,71.6,62.42,11.19,375.67,80.6,74.9,12.85,241,556.7,256,195.3,68.99,69.09,73.38,13.93,228.83,77.1,60,8.83,221,433.18,205,224.14,78,78,345.58,13.41,248.15,75.3,65.1,114.9,102.8,80
2019-03-06 13:31:52,3.19,14.23,24,12.9,215,980.53,251,1318.64,72,71.6,62.69,11.19,377.2,80.6,74.9,12.85,241,556.7,256,215.1,69.01,69.11,73.69,13.92,223.45,77,60,8.83,221,433.18,205,205.6,78,78,344.15,13.28,247.98,75.3,65.1,114.8,102.8,80
2019-03-06 13:31:53,3.19,14.23,24,12.9,215,980.53,251,1300.62,72,71.7,62.42,11.19,369.48,80.6,74.9,12.85,241,556.7,256,210.95,68.99,69.08,73.88,13.85,222.33,77.1,60,8.83,221,433.18,205,211.13,78,78,344.43,13.37,248.22,75.3,65.1,114.8,102.5,80
2019-03-06 13:31:54,3.16,14.23,24,12.9,215,980.53,251,1326.54,72,71.7,62.69,11.19,378.76,80.6,75,12.85,241,556.7,256,195.96,69.03,69.09,74.06,13.9,227.05,76.9,60,8.83,221,433.18,205,210.72,78,78,341.18,13.11,248.23,75.3,65.1,114.8,103,80
2019-03-06 13:31:55,3.16,14.23,24,12.9,215,980.53,251,1316.34,72,71.7,62.83,11.19,373.36,80.6,75,12.85,241,556.7,256,181.8,68.96,69.09,73.75,13.89,228.7,77.1,60,8.83,221,433.18,205,196.95,78,77.9,342.63,13.23,248.21,75.3,65.1,114.7,102.7,80
2019-03-06 13:31:56,3.12,14.23,24,12.9,215,980.53,251,1322.79,72,71.7,62.96,11.16,377.23,80.6,75,12.85,241,556.7,256,210.69,69,69.09,74,13.86,223.88,77.1,60,8.83,221,433.18,205,175.27,78,77.9,340.84,13.13,247.42,75.3,65.1,114.7,103,80
2019-03-06 13:31:57,3.12,14.23,24,12.9,215,980.53,251,1318.39,72,71.7,62.96,11.16,375.81,80.6,75,12.85,241,556.7,256,192.16,69.01,69.08,74.19,13.89,222.87,76.9,60,8.83,221,433.18,205,199.52,78,77.9,339.96,13.28,248.24,75.3,65.1,114.7,103,80
